Sample	8	222	127	5	197	257	242	92	182	162	217	167	4	17	262	1	12	202	272	232	47	282	107	267	52	287	152	237	112	277	142	62	7	42	9	247	77	300	37	157	187	252	102	192	72	147	67	22	2	212	27	137	57	207	122	32	172	117	177	227	3	87	97	297	6	132	82	292
230929-COI-COL-071-B1_S107_L001_R1_001	36.95656012992542	34.25407409104041	35.49179804623271	33.625234543763106	33.932203840557825	31.941524957082237	33.32532749594357	35.03172469374597	34.39950956667634	34.76892251601142	34.279620636897285	34.32566828528563	33.53917472130682	37.017552545686755	32.72363230006802	33.53177969442298	36.855552577222056	34.314947314102106	31.299824439658988	33.53725873224801	35.55050842570209	30.400816352975475	34.8726244015668	31.53055625949985	35.27807596201727	30.07119894659352	33.80219177293726	33.30324433413022	34.56668497195435	30.87474796926004	35.12680787954992	35.9606343283012	37.158338720613045	35.618377415413136	36.0971129436622	32.35327902106376	35.70862510789591	27.048215393234504	35.44603338508428	34.527534350570264	34.121817829832544	33.14310087910222	34.753435550094096	33.93472074339367	35.870768328867165	34.93724702649864	35.1725156326982	36.93173869853833	33.604216269059144	33.56667379261957	36.27675375664212	34.901715188445046	35.42207061234243	34.48418505976723	35.318554138531724	35.15715299348796	34.52531337215868	35.126212724235145	34.622068362961286	33.589132368399774	33.1404424402012	35.397246937459705	34.63554756450202	28.14698714033046	37.01617760678639	34.89953251442757	34.817514506769825	30.49271790572185
230929-COI-COL-071-B1_S107_L001_R2_001	34.30176124627489	25.697831348398836	31.30793528505393	31.28394380410274	27.87666806249826	21.46977425220036	24.977710595698102	33.74315995926038	28.726836162729068	31.263117321127442	28.009925798729682	30.450012045290293	31.91703063653995	26.209025401680833	20.67758129656149	31.023367654247014	33.14119298024313	27.35159270163168	17.41180400997947	25.902392698459483	31.73215407044598	15.329415550978373	33.0831945046303	19.457315680496393	32.487579409384864	16.542292095777547	30.695329295617103	25.4701284597404	33.35595653688608	16.987076825306982	31.506278890600925	30.94053092505568	35.415209473202886	31.528008240266125	33.67619558190505	24.06651348534319	31.668603744064836	13.422612597766097	33.34389911646252	31.044183460821813	28.099863482324974	22.549955085908145	32.796718656683495	29.270340330533383	32.70842536459312	31.915311802349027	32.35497463379919	31.946065183456586	31.560792166632503	27.648677911646587	31.647678213840845	31.408375064201334	32.92060668339531	28.300046287032927	31.922222923193708	32.73641222938774	29.823497101007018	33.078764802505845	29.063199653084496	25.381701279495918	30.341306507308303	33.33395863569299	32.810300369707335	16.855543476742717	35.80306207722994	32.20895929635336	32.74373335045094	16.814873368753357
230929-COI-COL-071-B2_S108_L001_R1_001	37.04430755868437	34.319251288058844	35.57588606345039	33.64380242737309	34.0717115237439	32.26129148656998	33.32564714540099	35.16027892027347	34.57626740429093	34.983529165649735	34.32874737169698	34.59258742721662	33.60706041004777	37.10499188589975	33.16740928171024	33.70697812621426	36.932460972320634	34.456280372171406	31.29363933626513	33.87736321823625	35.75703728256163	30.53198286027858	35.046631353963384	31.842437431329028	35.49755797076978	30.713415756054918	34.109068930536694	33.64474440036062	34.66808916610695	31.110568593111502	35.363639656707356	36.15044823574617	37.17470457818107	35.859496960468924	36.25074855431876	32.564881374662235	35.94620245623046	27.452517324481413	35.509328488880456	34.70174215217972	34.296225099370076	33.36821822808788	34.85782455162159	34.17058180888404	36.102342529523305	35.161571045428744	35.50557951832367	37.01241114488811	33.61595163539119	33.96395174288235	36.40218280725012	34.885369634797385	35.65253053617642	34.6438831807326	35.43933413101309	35.259251217115036	34.71360710423116	35.22242925514614	34.76753910880733	33.726806923480396	33.20309250074284	35.527105257044624	34.7272358786613	28.255079967483187	37.138316838472264	34.91845728646361	35.00988263041936	31.09216955945838
230929-COI-COL-071-B2_S108_L001_R2_001	34.52297090352221	26.44449997409152	31.681460628598575	31.445761239743092	28.61919285801785	22.78290795928139	25.7791512957936	33.99482133526677	29.219633067927628	31.704554620680064	28.795026593111942	31.18999754942063	32.03578203926767	26.558814655665014	21.910929373105343	31.208738085986607	33.45175881694132	28.10932866499121	17.728552703978686	26.35279190149155	32.169850528894415	15.618734829920914	33.63349049500133	20.26464986644989	32.92733014513457	16.77953941026862	31.261295942872948	25.674235416111326	33.75298710291073	17.56280020439448	31.93499142892381	31.333779723301678	35.498960023770884	31.997121759407435	33.97641196772645	24.43385764990283	32.28347901338447	13.612783333034436	33.694774636351	31.573270287184478	28.71604603456069	23.56958354257448	33.2273716159077	30.07516196701552	33.003976340656784	32.52525186223879	32.8523681303735	32.27487828849627	31.644808118671573	28.078077906867048	32.09541267628168	32.034758489381296	33.291202135025515	29.12289647521381	32.24578134593774	33.102269662407714	30.48348137286795	33.38564179796107	29.67897036496181	26.272817324533424	30.588306552993075	33.666781915446	33.23325244304741	17.170302163903344	35.85178624488583	32.74954992527717	33.213066793956514	17.37183524856128
230929-COI-COL-071-B3_S109_L001_R1_001	36.92481072520988	33.83057891370966	35.20525279492742	33.65046532312298	33.61185184519934	31.660244760598523	32.7469339191082	34.746964886920956	34.128615631191145	34.600096410695244	33.885934502544885	34.17001569334536	33.55270408052585	37.07399396923878	32.64079732285755	33.51200728897759	36.888602295160204	34.009762309653496	30.643835724819404	33.37203217225838	35.484656718706596	29.891891128916154	34.64759563510161	31.184940298224785	35.24940048057298	30.06769924042614	33.67262235503032	33.10957427615836	34.28466900807117	30.49288559969952	34.961137377490516	35.8870933683235	37.135583660541904	35.59231295694777	36.147092001648694	31.98590867223292	35.61437938024448	26.870859273277247	35.2816166211065	34.26220672213316	33.850098271838775	32.8016793996246	34.455847582000665	33.702216038733376	35.828441796856694	34.7653556555997	35.222974077208065	36.97667310237109	33.55624010239278	33.47594428575518	36.23061153654251	34.45326372787466	35.38380745081331	34.15547449973845	35.07058041402015	35.02715578020262	34.30048193039278	34.82424107589797	34.33621421799553	33.20787474169117	33.06995032214678	35.120386512511494	34.306704233673656	27.525631875586583	37.050708289042674	34.51896768452083	34.5650196924258	30.544713415808566
230929-COI-COL-071-B3_S109_L001_R2_001	34.27297871878864	26.209184775158082	31.34605506620132	31.25847669045708	28.269908456633374	22.48708896196232	25.544066123037663	33.58596555362234	28.870247741506404	31.320844999429063	28.414340713457584	30.862761441349573	31.780473783543396	26.318732238540473	21.642832385353717	31.043527778380373	33.184192029850095	27.856340545372866	17.552848073529663	26.006896750381422	31.982230377856393	15.454111164191044	33.29151764940504	20.093109763718378	32.646523317628386	16.664386760609865	30.930338638554968	25.420840974473048	33.45297984871424	17.320816512305154	31.610526082524483	30.98782410822414	35.20376597175521	31.775228172988232	33.735492548322014	24.13282635490358	31.903946100208316	13.56748175879195	33.3605170149332	31.17310293253312	28.52303063264619	23.228642282687066	32.860844083646676	29.735533287516354	32.684128644439376	32.18901661196268	32.5153653973219	32.029895654814844	31.477525652428575	27.796603383402374	31.794637395058242	31.674123472095943	33.000307642845215	28.728799367300155	31.868077035735507	32.763665748313336	30.17634787620821	33.052342226555574	29.309066802404004	25.9172843628338	30.467362301234353	33.26759976202236	32.83990057351785	17.06349309121808	35.52189947285073	32.35823365362146	32.8548575420456	17.087934374129198
230929-COI-COL-071-S1_S104_L001_R1_001	36.317792971855624	29.475805650244997	32.686020274138684	33.29766258546669	29.77992522483074	26.49144918166661	27.583394576685947	31.90612918434701	30.69797568122874	31.395358550304827	30.277844248363436	30.892431540301125	33.089553188106215	36.166042296072504	27.509745981856916	32.45333121322945	36.22288440133566	30.340231743465374	24.913021554375423	28.444004431600888	33.65077518535975	24.6102701966923	31.794146768598658	25.30150746928914	33.30636158230201	24.737732253454027	30.19013102495874	28.138490297518295	31.22769002795272	25.493037500850747	31.598760650658402	33.58774734149481	36.524407695977104	33.77846124426313	34.750007950389566	26.537783221065524	33.45147696281366	20.356017357848707	33.474583988669494	30.797197615278385	30.552797332345314	28.132533591723274	31.52988919947462	29.69321297450234	33.88173053949097	31.47088993699639	32.64022616332436	36.10234377484497	32.69763078390841	29.533788492605872	34.476158371760214	31.496446974034285	33.18549709843734	30.16049899110414	32.40526049910754	33.49353474320242	31.010279901647074	31.918149058700703	30.67675570076459	28.88751998367291	32.307711877882014	32.25246456224919	31.17669127739932	21.531274154705024	36.28125298139609	31.60893139797259	31.904505657327586	25.355468590485266
230929-COI-COL-071-S1_S104_L001_R2_001	33.06058196851646	24.887875165945758	30.829356930559307	30.081443790745748	27.364012835669648	21.843060353586672	24.732134511835824	32.69891921102404	29.286998817767266	30.4335754095592	27.822487337162165	29.903685188312785	30.78174590554937	25.152997296867547	21.093329814684775	30.11842900302115	32.18699316266497	27.401736193210603	17.14282811176969	25.15728735378806	31.49427382937518	15.062855207451312	32.09130640367468	20.448392887383573	31.929988271382502	16.625246401354783	30.345684850532006	25.341657164336386	32.043751688732776	17.23030651989839	30.751783301810327	30.091293618152775	33.782858960089044	31.164625027840533	32.64563523612657	23.25571472112161	31.146462814380413	13.021406154835757	32.72974412414	29.974612396554637	28.302361087654113	22.213907660023253	31.654417724939208	28.480979564262793	32.01075255067288	30.938679940353826	32.047047354046406	31.29499761488313	30.501860391159166	27.39049708126232	31.204325011925583	30.541948122129156	32.179508871069075	27.711412621495366	31.275087814104296	32.19688980760058	29.452815402803584	31.817360172926236	29.120891741259925	24.54983069213057	29.744124662108444	32.567695547384844	31.872061604971623	16.825251310319253	34.282970265543014	31.402951904890568	31.80557881939754	16.820240474174426
230929-COI-COL-071-S2_S105_L001_R1_001	37.0064281495037	34.383580695483076	35.620094666936915	33.65415397444956	34.11332577971257	32.25807254878487	33.038996781180074	35.0633025773073	34.51657801206975	34.75206030030889	34.643277166822514	34.5737402650065	33.573692074265395	37.13729369114768	32.86434198751063	33.656991626032266	36.93624665562492	34.48350169956467	31.0230126424672	33.372870173874716	35.64577951209485	30.50934197444438	35.020539604411326	31.320061296076812	35.248220021368226	31.08378368671208	33.92145236118513	33.342594919290185	34.44873140336587	31.313276984963125	35.14830217474246	35.68843780667742	37.18176027056139	35.54594393911268	36.233185466590996	32.238922592765434	35.76875821208314	25.589514095900682	35.45893558058115	34.480271819588495	34.10058917539298	33.37455487334917	34.729244499138986	33.8160386924401	35.921146040061025	34.80494560519602	35.09454439026308	37.04710269982279	33.61396356223723	33.99667127847324	36.36011304277325	34.90058899275086	35.519503796975386	34.18667875117758	35.32409953143443	35.57171382573345	34.654240387685036	35.2715827123696	34.48522529399137	33.79942332771019	33.15502843442708	35.163508705225645	34.78007242812987	27.721880028285824	37.07248172899848	35.09283798123353	34.91354071078324	30.04500306687469
