	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-B1_S146_L001_R2_001	113.0	178.0	1185.0	2883.0	75.0	61.0	70.0	5.0	2.0	2.0	1.0	16.0	4.0	13.0	6.0	0.0	12.0	1.0	36.0	5.0	3.0	0.0	12.0	3.0	4.0	1.0	3024.0	57845.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-B2_S147_L001_R1_001	1632.0	212.0	1638.0	3767.0	197.0	309.0	20.0	7.0	25.0	10.0	20.0	45.0	5.0	15.0	16.0	7.0	29.0	11.0	146.0	47.0	20.0	5.0	4.0	14.0	10.0	22.0	1896.0	84229.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-B2_S147_L001_R2_001	272.0	156.0	1265.0	3203.0	231.0	491.0	20.0	6.0	22.0	6.0	16.0	33.0	5.0	11.0	12.0	6.0	23.0	10.0	74.0	15.0	12.0	2.0	3.0	7.0	6.0	9.0	4680.0	83762.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-B3_S148_L001_R1_001	2301.0	359.0	2347.0	4310.0	519.0	271.0	178.0	67.0	121.0	341.0	42.0	97.0	109.0	136.0	90.0	29.0	31.0	107.0	169.0	83.0	22.0	22.0	73.0	14.0	9.0	47.0	1506.0	78588.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-B3_S148_L001_R2_001	369.0	269.0	1892.0	3740.0	522.0	533.0	159.0	66.0	74.0	231.0	29.0	77.0	72.0	90.0	59.0	21.0	22.0	82.0	57.0	17.0	18.0	14.0	47.0	9.0	5.0	15.0	4338.0	79161.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-S1_S143_L001_R1_001	568.0	248.0	1000.0	2130.0	113.0	46.0	8.0	3.0	5.0	3.0	2.0	2.0	2.0	6.0	0.0	0.0	2.0	24.0	187.0	53.0	3.0	1.0	26.0	0.0	2.0	5.0	3294.0	32292.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-S1_S143_L001_R2_001	92.0	194.0	880.0	2135.0	288.0	143.0	8.0	3.0	1.0	1.0	2.0	2.0	1.0	12.0	0.0	1.0	2.0	13.0	49.0	18.0	3.0	1.0	22.0	0.0	2.0	1.0	2528.0	33623.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-S2_S144_L001_R1_001	2414.0	1447.0	4066.0	13163.0	480.0	78.0	26.0	13.0	5.0	2.0	6.0	2.0	9.0	2.0	2.0	15.0	12.0	17.0	144.0	62.0	11.0	7.0	66.0	0.0	2.0	9.0	12344.0	71742.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-S2_S144_L001_R2_001	415.0	1000.0	3345.0	11469.0	543.0	467.0	22.0	11.0	4.0	1.0	2.0	2.0	8.0	101.0	1.0	11.0	7.0	9.0	64.0	22.0	7.0	4.0	51.0	1.0	4.0	3.0	4627.0	83945.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-S3_S145_L001_R1_001	5017.0	1423.0	4205.0	10294.0	469.0	205.0	13.0	10.0	21.0	52.0	3.0	6.0	3.0	5.0	12.0	85.0	8.0	11.0	131.0	58.0	15.0	5.0	61.0	2.0	7.0	10.0	9308.0	71256.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-077-S3_S145_L001_R2_001	986.0	996.0	3432.0	8936.0	978.0	983.0	12.0	5.0	12.0	38.0	3.0	3.0	3.0	69.0	10.0	64.0	9.0	12.0	46.0	20.0	13.0	3.0	48.0	2.0	4.0	8.0	4856.0	81144.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-B1_S152_L001_R1_001	673.0	952.0	3174.0	8771.0	57.0	34.0	6.0	9.0	9.0	1.0	0.0	12.0	2.0	1.0	6.0	1.0	1.0	3.0	174.0	117.0	3.0	1.0	35.0	3.0	3.0	2.0	27018.0	72275.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-B1_S152_L001_R2_001	158.0	733.0	2533.0	7812.0	104.0	105.0	4.0	8.0	7.0	1.0	0.0	10.0	1.0	14.0	6.0	1.0	1.0	1.0	82.0	37.0	3.0	0.0	30.0	2.0	2.0	1.0	6513.0	95174.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-B2_S153_L001_R1_001	1248.0	771.0	2983.0	8221.0	95.0	54.0	7.0	8.0	10.0	3.0	0.0	17.0	0.0	6.0	4.0	16.0	4.0	7.0	158.0	95.0	10.0	6.0	384.0	4.0	3.0	9.0	17172.0	77317.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-B2_S153_L001_R2_001	257.0	568.0	2384.0	7342.0	194.0	221.0	7.0	6.0	9.0	0.0	0.0	13.0	0.0	27.0	2.0	11.0	3.0	6.0	66.0	31.0	9.0	5.0	327.0	3.0	2.0	5.0	5885.0	91229.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-B3_S154_L001_R1_001	1370.0	446.0	2375.0	9205.0	136.0	50.0	4.0	3.0	10.0	2.0	0.0	11.0	2.0	5.0	4.0	1.0	0.0	26.0	105.0	58.0	10.0	1.0	325.0	3.0	2.0	5.0	1295.0	57856.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-B3_S154_L001_R2_001	211.0	323.0	1930.0	7711.0	133.0	367.0	3.0	3.0	8.0	1.0	0.0	9.0	1.0	9.0	2.0	1.0	0.0	19.0	42.0	19.0	8.0	2.0	231.0	1.0	2.0	2.0	4198.0	58074.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-S1_S149_L001_R1_001	5189.0	822.0	6651.0	15343.0	605.0	557.0	29.0	467.0	17.0	9.0	10.0	2.0	3.0	5.0	3.0	4.0	24.0	50.0	153.0	71.0	14.0	4.0	124.0	4.0	3.0	13.0	8876.0	74303.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-S1_S149_L001_R2_001	724.0	571.0	5331.0	13195.0	728.0	1235.0	12.0	414.0	9.0	2.0	8.0	1.0	3.0	132.0	1.0	4.0	9.0	30.0	42.0	19.0	12.0	3.0	106.0	3.0	1.0	6.0	5590.0	85164.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-S2_S150_L001_R1_001	2161.0	670.0	3803.0	4057.0	561.0	145.0	14.0	6.0	13.0	11.0	6.0	5.0	1.0	1.0	0.0	11.0	6.0	12.0	67.0	31.0	6.0	2.0	196.0	5.0	1.0	2.0	4272.0	30662.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-S2_S150_L001_R2_001	307.0	509.0	3119.0	3716.0	753.0	392.0	13.0	3.0	10.0	6.0	5.0	2.0	2.0	47.0	0.0	7.0	6.0	10.0	21.0	6.0	6.0	1.0	158.0	3.0	0.0	0.0	2166.0	35459.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-S3_S151_L001_R1_001	122.0	105.0	613.0	3493.0	29.0	25.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203.0	136.0	0.0	0.0	5.0	0.0	0.0	2.0	6935.0	30397.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-078-S3_S151_L001_R2_001	30.0	106.0	579.0	3657.0	52.0	32.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	65.0	51.0	0.0	0.0	2.0	0.0	0.0	0.0	3074.0	34418.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-B1_S158_L001_R1_001	686.0	296.0	735.0	1873.0	109.0	76.0	2.0	0.0	15.0	6.0	4.0	9.0	17.0	0.0	4.0	3.0	4.0	12.0	105.0	72.0	3.0	1.0	100.0	1.0	2.0	5.0	573.0	36454.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-B1_S158_L001_R2_001	118.0	231.0	618.0	1728.0	141.0	146.0	4.0	1.0	10.0	2.0	5.0	7.0	15.0	1.0	4.0	3.0	2.0	8.0	27.0	10.0	2.0	1.0	82.0	0.0	2.0	5.0	1862.0	36132.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-B2_S159_L001_R1_001	199.0	208.0	750.0	2012.0	180.0	11.0	50.0	21.0	9.0	4.0	39.0	61.0	8.0	17.0	8.0	1.0	4.0	13.0	260.0	53.0	11.0	6.0	40.0	1.0	9.0	30.0	1394.0	55567.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-B2_S159_L001_R2_001	59.0	164.0	666.0	1829.0	196.0	31.0	45.0	25.0	5.0	2.0	31.0	46.0	8.0	17.0	7.0	2.0	4.0	8.0	79.0	11.0	9.0	5.0	29.0	1.0	2.0	14.0	2325.0	55346.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-B3_S160_L001_R1_001	104.0	116.0	131.0	992.0	31.0	5.0	3.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	4.0	209.0	37.0	2.0	0.0	5.0	0.0	0.0	1.0	2967.0	61724.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-B3_S160_L001_R2_001	11.0	103.0	117.0	920.0	51.0	17.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	1.0	1.0	1.0	1.0	92.0	16.0	1.0	0.0	5.0	0.0	0.0	1.0	3067.0	61928.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-S1_S155_L001_R1_001	2860.0	2560.0	17328.0	43890.0	341.0	79.0	22.0	14.0	3.0	583.0	1.0	6.0	1.0	0.0	19.0	2.0	0.0	6.0	188.0	128.0	2.0	0.0	6.0	0.0	0.0	1.0	1887.0	55014.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-S1_S155_L001_R2_001	405.0	1808.0	13744.0	38166.0	435.0	469.0	11.0	17.0	1.0	449.0	1.0	5.0	1.0	18.0	10.0	2.0	0.0	3.0	51.0	31.0	2.0	0.0	3.0	0.0	0.0	0.0	4975.0	64334.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-S2_S156_L001_R1_001	4785.0	1080.0	6473.0	14833.0	353.0	179.0	9.0	5.0	8.0	10.0	2.0	3.0	3.0	6.0	3.0	5.0	4.0	52.0	228.0	152.0	18.0	6.0	324.0	6.0	5.0	12.0	13449.0	94981.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-S2_S156_L001_R2_001	800.0	808.0	5298.0	12939.0	518.0	801.0	7.0	1.0	2.0	5.0	2.0	1.0	2.0	134.0	3.0	2.0	3.0	38.0	54.0	46.0	16.0	6.0	257.0	7.0	5.0	8.0	7135.0	108096.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-S3_S157_L001_R1_001	6687.0	2780.0	6453.0	13238.0	450.0	247.0	28.0	9.0	20.0	24.0	3.0	15.0	2.0	3.0	8.0	2.0	11.0	14.0	228.0	172.0	11.0	5.0	380.0	7.0	1.0	10.0	6953.0	85098.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-079-S3_S157_L001_R2_001	881.0	2126.0	5156.0	11668.0	880.0	1168.0	26.0	4.0	12.0	10.0	3.0	10.0	2.0	77.0	5.0	1.0	10.0	10.0	55.0	46.0	8.0	2.0	284.0	3.0	2.0	7.0	7816.0	92587.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-B1_S164_L001_R1_001	429.0	73.0	531.0	1460.0	82.0	94.0	13.0	6.0	5.0	19.0	6.0	33.0	5.0	5.0	2.0	10.0	12.0	4.0	294.0	39.0	7.0	12.0	479.0	2.0	5.0	10.0	14824.0	69276.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-B1_S164_L001_R2_001	87.0	60.0	438.0	1266.0	117.0	129.0	11.0	6.0	3.0	10.0	4.0	24.0	2.0	9.0	8.0	8.0	10.0	3.0	92.0	10.0	4.0	10.0	356.0	1.0	4.0	1.0	6068.0	78996.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-B2_S165_L001_R1_001	963.0	237.0	1274.0	2316.0	109.0	69.0	61.0	37.0	20.0	54.0	107.0	45.0	17.0	28.0	4.0	5.0	15.0	15.0	261.0	44.0	17.0	1.0	11.0	3.0	11.0	35.0	1491.0	84730.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-B2_S165_L001_R2_001	147.0	166.0	1016.0	1936.0	149.0	191.0	54.0	35.0	18.0	43.0	90.0	31.0	13.0	24.0	4.0	5.0	12.0	12.0	71.0	13.0	10.0	1.0	3.0	3.0	4.0	18.0	3985.0	83926.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-B3_S166_L001_R1_001	741.0	52.0	1387.0	1860.0	110.0	31.0	12.0	8.0	18.0	10.0	6.0	13.0	16.0	10.0	9.0	3.0	30.0	44.0	135.0	27.0	10.0	3.0	221.0	6.0	9.0	17.0	7675.0	80233.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-B3_S166_L001_R2_001	112.0	40.0	1126.0	1621.0	160.0	114.0	10.0	6.0	13.0	8.0	5.0	11.0	15.0	6.0	7.0	3.0	25.0	33.0	45.0	11.0	9.0	2.0	161.0	3.0	1.0	8.0	4422.0	84719.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-S1_S161_L001_R1_001	853.0	873.0	3514.0	10456.0	108.0	50.0	376.0	6.0	11.0	2.0	3.0	6.0	1.0	2.0	19.0	2.0	5.0	13.0	197.0	43.0	6.0	7.0	345.0	2.0	1.0	7.0	10797.0	78462.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-S1_S161_L001_R2_001	170.0	592.0	2699.0	9098.0	161.0	182.0	353.0	6.0	11.0	2.0	1.0	4.0	0.0	64.0	17.0	2.0	6.0	7.0	77.0	17.0	5.0	4.0	261.0	1.0	0.0	3.0	5813.0	86611.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-S2_S162_L001_R1_001	903.0	867.0	3607.0	7430.0	123.0	30.0	6.0	6.0	8.0	5.0	2.0	2.0	2.0	6.0	2.0	4.0	4.0	5.0	150.0	31.0	10.0	3.0	211.0	3.0	4.0	10.0	16389.0	57898.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-S2_S162_L001_R2_001	147.0	615.0	2845.0	6127.0	204.0	87.0	5.0	4.0	6.0	4.0	2.0	2.0	2.0	44.0	4.0	2.0	4.0	2.0	48.0	12.0	8.0	2.0	148.0	1.0	2.0	4.0	5454.0	71936.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-S3_S163_L001_R1_001	690.0	372.0	2279.0	5025.0	55.0	25.0	7.0	1.0	9.0	2.0	4.0	6.0	1.0	2.0	3.0	0.0	3.0	8.0	196.0	40.0	16.0	0.0	371.0	2.0	2.0	3.0	3429.0	90924.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-080-S3_S163_L001_R2_001	99.0	276.0	1775.0	4288.0	87.0	129.0	8.0	2.0	7.0	2.0	4.0	5.0	1.0	40.0	3.0	0.0	2.0	5.0	55.0	10.0	9.0	0.0	284.0	2.0	3.0	2.0	5464.0	90913.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-B1_S178_L001_R1_001	1907.0	370.0	2120.0	5114.0	328.0	81.0	86.0	5.0	113.0	73.0	4.0	22.0	2.0	33.0	2.0	0.0	16.0	11.0	109.0	32.0	21.0	2.0	18.0	3.0	5.0	8.0	2056.0	66587.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-B1_S178_L001_R2_001	249.0	256.0	1607.0	4297.0	333.0	205.0	83.0	3.0	82.0	62.0	2.0	10.0	2.0	25.0	2.0	0.0	14.0	8.0	49.0	11.0	16.0	0.0	6.0	2.0	5.0	2.0	4042.0	67755.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-B2_S179_L001_R1_001	3725.0	1431.0	6210.0	8595.0	1144.0	192.0	44.0	180.0	133.0	19.0	12.0	50.0	16.0	21.0	6.0	10.0	49.0	12.0	195.0	60.0	27.0	9.0	38.0	13.0	13.0	24.0	3472.0	88990.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-B2_S179_L001_R2_001	334.0	1048.0	4875.0	7253.0	1596.0	663.0	41.0	164.0	94.0	11.0	6.0	35.0	10.0	20.0	5.0	8.0	38.0	13.0	88.0	18.0	22.0	8.0	23.0	7.0	8.0	13.0	5355.0	92934.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-S1_S175_L001_R1_001	692.0	875.0	4149.0	6798.0	248.0	31.0	11.0	4.0	10.0	7.0	4.0	5.0	5.0	1.0	4.0	8.0	5.0	6.0	214.0	76.0	11.0	3.0	1077.0	4.0	4.0	5.0	2365.0	46470.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-S1_S175_L001_R2_001	92.0	699.0	3758.0	6420.0	543.0	75.0	16.0	3.0	11.0	4.0	3.0	4.0	5.0	17.0	4.0	7.0	5.0	5.0	51.0	17.0	8.0	5.0	897.0	3.0	2.0	3.0	2695.0	47740.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-S2_S176_L001_R1_001	2595.0	728.0	5664.0	10847.0	653.0	127.0	53.0	10.0	53.0	17.0	4.0	24.0	9.0	1.0	10.0	13.0	21.0	28.0	221.0	61.0	26.0	15.0	2191.0	11.0	12.0	14.0	5323.0	73760.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-S2_S176_L001_R2_001	287.0	564.0	4523.0	9553.0	850.0	506.0	45.0	8.0	39.0	9.0	4.0	17.0	7.0	38.0	8.0	11.0	16.0	26.0	91.0	23.0	23.0	14.0	1751.0	5.0	7.0	10.0	4583.0	79473.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-S3_S177_L001_R1_001	1595.0	440.0	2409.0	8703.0	307.0	66.0	25.0	5.0	12.0	13.0	0.0	35.0	6.0	2.0	14.0	6.0	13.0	68.0	133.0	40.0	18.0	12.0	1586.0	5.0	5.0	18.0	3400.0	70178.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-081-S3_S177_L001_R2_001	219.0	327.0	1918.0	7689.0	521.0	334.0	17.0	6.0	10.0	5.0	0.0	27.0	5.0	36.0	7.0	4.0	11.0	56.0	62.0	23.0	14.0	8.0	1283.0	3.0	2.0	9.0	4254.0	72264.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-B1_S183_L001_R1_001	133.0	50.0	455.0	568.0	20.0	22.0	4.0	5.0	6.0	2.0	0.0	5.0	2.0	0.0	3.0	0.0	1.0	5.0	186.0	117.0	1.0	1.0	35.0	1.0	3.0	11.0	2841.0	31958.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-B1_S183_L001_R2_001	34.0	54.0	456.0	593.0	52.0	39.0	9.0	6.0	6.0	2.0	1.0	3.0	2.0	1.0	4.0	0.0	1.0	2.0	42.0	34.0	1.0	1.0	28.0	0.0	3.0	6.0	2050.0	33005.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-B2_S184_L001_R1_001	1030.0	584.0	2771.0	3220.0	81.0	105.0	12.0	25.0	57.0	2.0	28.0	83.0	10.0	12.0	6.0	3.0	13.0	18.0	181.0	120.0	19.0	4.0	2.0	4.0	9.0	14.0	1834.0	70007.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-B2_S184_L001_R2_001	191.0	445.0	2277.0	2906.0	125.0	289.0	11.0	25.0	39.0	1.0	23.0	62.0	7.0	10.0	3.0	3.0	9.0	15.0	77.0	38.0	18.0	1.0	2.0	4.0	3.0	6.0	3856.0	69808.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-B3_S185_L001_R1_001	810.0	202.0	1342.0	2660.0	95.0	45.0	3.0	7.0	23.0	3.0	6.0	14.0	11.0	8.0	17.0	4.0	8.0	25.0	194.0	85.0	25.0	5.0	13.0	4.0	11.0	15.0	3484.0	79686.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-B3_S185_L001_R2_001	152.0	164.0	1123.0	2384.0	160.0	159.0	2.0	6.0	18.0	3.0	4.0	6.0	9.0	12.0	8.0	4.0	6.0	21.0	107.0	29.0	17.0	2.0	8.0	4.0	5.0	6.0	5605.0	78781.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-S1_S180_L001_R1_001	1577.0	1277.0	3647.0	9844.0	491.0	67.0	7.0	51.0	9.0	5.0	2.0	16.0	2.0	2.0	9.0	279.0	17.0	6.0	193.0	47.0	15.0	6.0	513.0	7.0	7.0	8.0	4557.0	84444.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-S1_S180_L001_R2_001	214.0	979.0	2918.0	8528.0	611.0	201.0	6.0	26.0	4.0	2.0	2.0	7.0	1.0	23.0	6.0	207.0	12.0	6.0	61.0	12.0	11.0	5.0	371.0	1.0	4.0	2.0	4861.0	88024.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-S2_S181_L001_R1_001	1748.0	1085.0	6733.0	12021.0	253.0	257.0	19.0	12.0	33.0	466.0	0.0	20.0	7.0	3.0	8.0	8.0	15.0	32.0	200.0	46.0	18.0	9.0	780.0	7.0	11.0	23.0	4601.0	85265.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-S2_S181_L001_R2_001	196.0	811.0	5227.0	10155.0	286.0	466.0	17.0	11.0	14.0	336.0	0.0	14.0	7.0	22.0	4.0	4.0	11.0	23.0	63.0	17.0	15.0	5.0	573.0	4.0	5.0	10.0	5182.0	90202.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-S3_S182_L001_R1_001	810.0	455.0	2613.0	6700.0	134.0	40.0	8.0	2.0	2.0	2.0	1.0	9.0	1.0	2.0	8.0	3.0	7.0	10.0	97.0	51.0	10.0	6.0	233.0	11.0	3.0	3.0	1669.0	67763.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-082-S3_S182_L001_R2_001	117.0	327.0	2213.0	5970.0	163.0	115.0	7.0	2.0	1.0	2.0	1.0	7.0	1.0	12.0	5.0	2.0	6.0	5.0	34.0	19.0	7.0	4.0	181.0	6.0	2.0	2.0	3915.0	67527.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-083-B1_S189_L001_R1_001	977.0	2633.0	5309.0	9100.0	165.0	37.0	6.0	27.0	6.0	5.0	1.0	5.0	1.0	3.0	14.0	3.0	27.0	6.0	206.0	137.0	5.0	2.0	537.0	10.0	6.0	6.0	2262.0	77203.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
